births,UNRATE,PCE,AAA,BAA,INDPRO,PSAVERT,HOUST,CIVPART,EXUSEU,BAA10YM,UMCSENT,PPIACO,BUSLOANS,TOTALSA,DSPIC96,MICH,TCU,DPSACBM027NBOG,PI,DGORDER,DSPI,JTSJOL,USEPUINDXM,TTLCONS,PMSAVE,WPSFD49207,BUSINV
0.3756011,0.13055866,0.308677209,-0.017264836,-0.095004313,0.064644812,-0.01424491,-0.176443949,-0.098706326,0.095100049,0.155007862,-0.049501471,0.371003501,-0.058799743,0.172311679,0.084915323,0.433192799,0.09560503,0.495467031,0.158958973,0.220280535,0.144357385,0.196175709,0.257058598,-0.148697628,-0.014339008,0.490184671,0.323325317
-0.078201852,-0.13055866,0.312312204,0.057359765,0.029369169,0.148844308,0.201740081,-0.166560301,-0.220165536,-0.009735422,-0.086265466,0.098243735,0.479324837,0.033024701,0.308194273,0.212873759,0.304317031,0.148904137,0.430409778,0.275503289,0.13904016,0.29813519,0.042104768,0.086736887,-0.214275272,0.215054663,0.470546641,0.285973668
0.261877183,-0.216145417,0.270478459,0.103302566,0.027972988,0.222435668,0.360669753,0.226974,-0.288144601,0.05952582,-0.155421742,0.087101686,0.47514785,0.15028002,0.335263841,0.398997859,0.381361074,0.174832987,0.261837417,0.405371577,0.336837544,0.39732672,0.074948197,-0.089251226,-0.370295758,0.466360584,0.40878878,0.241463839
0.32367674,-0.400728603,0.237068391,0.208023246,0.072681849,0.100699467,0.358011614,-0.169230021,-0.366739737,0.167200508,-0.254612163,0.189132208,0.468786299,0.243016164,0.3766992,0.411744862,0.320341331,0.112363457,0.171411098,0.389230373,0.093534222,0.373580693,0.198468212,-0.072310866,-0.38939722,0.485589292,0.375239817,0.222936271
0.013582941,-0.373451046,0.267610546,0.157173733,5.55E-16,0.381392505,0.056798497,0.202535638,-0.266470549,0.216532933,-0.22742446,-0.163300469,0.437870835,0.366801751,0.321948808,0.235064367,0.470546641,0.257511558,0.179001827,0.328185512,0.436666772,0.28677125,0.189184476,0.11305165,-0.363181546,0.190908682,0.308839121,0.219560984
0.001524231,-0.177793833,0.249923288,0.16021262,0,0.227698222,0,0.029332909,-0.155421742,0.296297741,-0.259869349,-0.013753905,0.371015733,0.446848594,0.229837723,0.146080774,0.421709796,0.180502114,0.216951614,0.224474284,0.183289865,0.223188966,0.154714957,-0.043079756,-0.201516488,0.114696214,0.284369907,0.219235276
-0.437519656,-0.179630809,0.226057318,0.007166242,-0.149972381,0.193251983,0,0.040376581,-0.122669718,0.219540679,-0.145853513,0.169326103,0.286348265,0.451279418,-0.049271023,0.065199109,0.283982554,0.168905175,0.279708053,0.167744464,0.254986008,0.158569589,0.025396922,-0.251913625,-0.116218282,0.057219633,0.240832602,0.252457927
0.123985431,-0.044235881,0.199506998,0,-0.126852832,0.188541958,0.177793833,0.179191011,-0.139507569,0.195360714,-0.002590516,0.027026229,0.209997325,0.365042377,-0.165918173,0.084669681,0.102903452,0.127139963,0.326924245,0.137752634,0.063507459,0.144258145,0.287078321,-0.018079607,0.076025792,0.109408525,0.176756022,0.224570766
0.079474683,-0.056798497,0.199974167,-0.069231753,-0.12956772,0.239458175,0.115665997,0.224230163,-0.155421742,0.119736271,0.02008213,-0.255415128,0.144917222,0.3291208,0.057535318,0.150124382,0,0.154831649,0.333730933,0.120624857,0.217285076,0.151802071,0.43976252,0.28432284,0.065457858,0.130228195,0.139599439,0.209676178
-0.07547852,-0.079259709,0.180406098,-0.469094359,-0.33741052,0.335280951,0.098706326,0.087064423,-0.112451519,0.110209369,0.317374673,-0.403482465,0.085153117,0.325205913,-0.017061066,0.180538247,0.021553951,0.286348399,0.289884318,0.146846361,0.238640445,0.190075016,0.248592787,0.462997609,0.223295396,0.127292135,0.09300977,0.192610775
-0.087727917,-0.098706326,0.174847564,-0.496439974,-0.370557887,0.377838648,-0.237730282,0.243868853,0.098706326,-0.11580645,0.436622855,-0.334418552,0.049496851,0.296325289,0.207119863,0.056384304,-0.047758426,0.315695012,0.249992247,0.205239978,0.072732193,0.202239988,0.48324837,0.266821859,0.234605707,-0.134011601,0.120698979,0.131814039
-0.23414914,-0.341344746,0.167400069,-0.498713857,-0.294377715,0.350177972,-0.237730282,0.054798891,-0.098706326,-0.124307178,0.409525348,-0.195565416,-0.056602611,0.266247897,0.285906601,0.114753206,-0.079259709,0.316477803,0.189670119,0.182032678,0.085388406,0.191377648,0.279709877,-0.009205681,0.198869596,-0.111824656,0.094728672,0.133528711
0.23125112,-0.496169619,0.191527631,-0.322435418,-0.212260281,0.236577451,-0.13055866,0.344760632,0,-0.188737727,0.206649935,-0.081702184,-0.083002582,0.232495577,0.222782516,0.095627803,-0.079259709,0.18686609,0.196520044,0.150874,0.26774149,0.16540407,0.152739537,0.033990258,0.153468479,-0.029556415,0.160890109,0.151961291
0.356772415,-0.5,0.164957814,-0.206359615,-0.163704299,0.269708863,0.421709796,0.303192687,-0.247507462,-0.296394042,0.19672349,0.089061275,-0.234397697,0.242766904,0.169616316,0.447240499,-0.098706326,0.21176438,0.228473529,0.232732869,0.379228529,0.258496435,0.206556473,0.149262065,0.135142587,0.429544788,0.166681913,0.200697786
-0.486343946,-0.490184671,0.245289896,-0.159191068,-0.133812856,0.234512657,0.459940843,0.352189832,-0.40878878,-0.34929231,0.125933042,0.213239743,-0.176503636,0.261797908,0.208609591,0.496997859,-0.037346125,0.252307506,0.196012478,0.331212206,0.380351881,0.382646207,0.219023087,0.042396667,0.172303707,0.480327734,0.201448608,0.26840945
0.005537606,-0.341344746,0.354388587,-0.074608243,-0.088574893,0.2351469,0.443327245,0.18234087,-0.433192799,-0.2010022,0.030042575,0.172372987,-0.11398463,0.267172725,0.269802756,0.499990961,-0.019938806,0.193525822,0.19047003,0.474643467,0.329728352,0.483037741,0.012892859,-0.119467294,0.137007497,0.449962786,0.22680373,0.30507296
0.055175154,-0.269390813,0.385382608,-0.009917433,-0.040300372,0.164155628,0.306937663,0.123435466,-0.394350226,-0.104732978,-0.043174179,0.151448456,0.131733696,0.267938353,0.175970519,0.441987263,0.38493033,0.052892732,0.217840692,0.442851906,0.106643419,0.446103243,0.265827823,-0.179438207,0.158136793,0.339711258,0.217041162,0.284026475
0.078756957,-0.149738803,0.305532492,-0.012014517,-0.100462904,0.217206019,0.279121836,0.176389822,-0.225746882,-0.103129379,-0.010497269,0.148380708,0.095993681,0.284698156,0.147181019,0.343520636,-0.079259709,0.224868758,0.254891766,0.34920847,0.052927574,0.330038441,0.170607685,-0.184014387,0.342966915,0.299691889,0.1641182,0.256214704
0.185637616,-0.106123948,0.205606475,-0.18161591,-0.231772253,0.193778662,0.237007339,0.033831804,-0.191462461,-0.197827351,0.13055866,0.175878492,-0.039434796,0.22808905,0.129811519,0.232003455,-0.304317031,0.149294793,0.168488156,0.227861869,0.003567979,0.219417783,0.157887864,-0.062616138,0.350588243,0.241730217,0.007671494,0.215700485
-0.189576807,-0.075532001,0.127606169,-0.375122238,-0.324676055,0.16404523,0.165882429,0.220307874,-0.053035117,-0.239133516,0.276151258,0.010352011,-0.15772054,0.240722516,0.087658033,0.148632326,-0.273372648,0.066927066,0.175621083,0.148272312,0.004083303,0.140396823,0.131920232,0.175170358,0.337841598,0.164840926,-0.148380708,0.200474955
-0.134125025,-0.053035117,0.076012055,-0.477249868,-0.447281491,0.148520315,0.026141414,0.245435385,-0.056798497,-0.314320841,0.158423092,-0.033438424,-0.112451519,0.222302744,-0.012514745,0.037906642,-0.216145417,0.066617796,0.24232063,0.058203525,0.201787064,0.04526443,-0.041225607,0.123327341,0.253922162,0.027524142,-0.094096386,0.220145031
-0.112423426,-0.117911422,0.064256128,-0.412632088,-0.31453611,0.060392201,-0.049738225,0.218341636,-0.225746882,-0.327136765,-0.016278838,0.007286212,0.177355815,0.216685933,0.004142297,-0.031503947,0.373451046,-0.244919544,0.297459194,0.025061269,-0.407884246,0.011024878,0.023429515,-0.067635313,0.231749653,-0.035032659,0.25562794,0.220656304
-0.151102641,-0.477249868,0.223148295,-0.278149189,-0.288144601,0.040726027,0.027491466,0.426820626,-0.273372648,-0.049843276,-0.195045754,0.201592248,0.240356364,0.213578385,0.458378074,0.034894599,0.098706326,-0.25186475,0.290280115,0.113117328,-0.091468787,0.099269133,0.108358185,0.077241766,0.190152813,0.030870216,0.414241707,0.251743846
0.028480906,-0.496169619,0.486426407,-0.178694858,-0.323608193,0.081226116,0.177793833,0.470085473,0.191462461,0.027646994,-0.454855723,0.402452327,0.107741535,0.223535585,0.208138934,0.197030596,-0.146169767,-0.236430201,0.332968425,0.352292084,-0.032106046,0.31397912,-0.072833917,-0.005908548,0.191146147,0.183652572,0.375122238,0.237185669
-0.215650295,-0.49957094,0.463295428,-0.117651948,-0.315716189,0.303113584,0.324082136,0.334452366,-0.191462461,-0.023823855,-0.383561878,0.350205096,-0.036548931,0.195177163,0.393974438,0.423826227,-0.146169767,-0.095988824,0.383351014,0.49681627,-0.059427125,0.473929976,0.090218046,0.17853876,0.121615638,0.354727098,0.21693844,0.228119941
0.499979631,-0.177793833,0.316346679,0.044856308,-0.228767909,0.476285088,0.497696734,0.37185509,0,0.100566934,-0.24606635,-0.147202158,-0.079259709,0.212737416,0.299588052,0.499671181,0.049738225,0.015381752,0.382679774,0.499701322,0.496566409,0.499903597,0.267018755,0.182701846,0.121318629,0.497665805,0.107088694,0.191304138
0.192930011,-0.079259709,0.311276873,0.159358975,-0.084466512,0.334778642,-0.448800545,0.245645063,0,0.179329776,-0.190052795,-0.08870509,0.019218694,0.200981886,0.344898986,-0.390696847,0.165882429,-0.061517623,0.284112064,0.050560543,-0.051622264,-0.124069294,0.122280383,-0.078692798,0.021185697,-0.449098757,0.159966291,0.218492026
0.012931337,-0.179630809,0.255091348,0.222165187,-0.002955101,0.365277331,-0.463102217,0.248788667,-0.477249868,0.195338829,-0.131369945,0.07823038,0.228636905,0.217618208,0.223970592,-0.420165641,0.165882429,0.086509767,0.198295279,0.023293281,0.49986883,-0.133270769,0.255175283,-0.33227502,0.171021858,-0.46011213,0.165029691,0.184286001
0.125379208,-0.225746882,0.180981981,0.2398416,0.004070769,0.375584102,-0.392159625,0.210123631,-0.477249868,0.038533672,-0.062469273,0.091908125,0.199074012,0.207009296,0.149334156,-0.300049667,0.049738225,0.183313855,0.175327921,0.013318109,-0.230228079,-0.112381274,0.325826154,-0.284103508,-0.002421261,-0.389254688,0.063559463,0.175112266
0.081833969,-0.139507569,0.101810379,0.112451519,-0.228121945,0.257548286,-0.150657717,-0.03715023,-0.262474738,0.045106968,-0.040995171,0.017339853,0.07755879,0.190514263,0.095931892,-0.128152589,-0.098706326,0.082390861,0.146472683,0.083905628,0.083592485,-0.031675551,0.135550662,-0.282856925,0.277841379,-0.148368881,-0.089894161,0.156741384
-0.150306557,-0.207279533,0.154057026,0.200208405,-0.043795313,0.178910184,-0.114215267,0.10552177,-0.141935216,0.015775551,-0.069033099,0.292526058,0.103785559,0.166293247,0.094225878,-0.039196583,-0.098706326,0.079168794,0.066856582,0.217768218,0.258169786,0.081811969,0.279665852,-0.214500414,0.335200238,-0.106414873,0.008310696,0.129940881
0.113272652,-0.191462461,0.16687435,0.280337433,0.323631351,0.154830616,-0.0428145,-0.10618773,-0.107468566,0.213826892,0.066183833,0.175040435,0.103453023,0.174014985,0.172394886,0.002173699,-0.191462461,0.11662143,0.078713433,0.202371815,0.362424226,0.077668875,0.299800567,-0.149061117,0.416719369,-0.034509375,-0.00906609,0.073021345
0.116557628,-0.266470549,0.180415417,0.287742029,0.383353534,0.064045569,-0.012866874,-0.037895305,-0.141935216,0.075957401,-0.351216876,0.211060449,0.085765936,0.189962917,0.127663166,-0.00607728,-0.056798497,-0.173701069,0.164903903,0.088432479,-0.044811138,0.038616386,-0.111626041,-0.159836581,0.481748576,-0.010630288,-0.084837871,0.082426167
0.209635547,-0.293373312,0.241213968,0.415625961,0.416206678,0.163463932,0.005049767,0.02948911,-0.072137292,0.238832933,-0.406582491,0.042360751,0.059617692,0.218060624,0.008511636,0.025839277,-0.191462461,0.098636663,0.272766659,0.094923715,0.0133169,0.065114804,0.127091178,-0.076749495,0.46898251,0.006064198,0.228121945,0.231692381
-0.110271719,-0.309213047,0.369928661,0.302734337,0.275042144,0.282287829,0.066183833,-0.098937017,-0.171639357,0.176893989,-0.376210543,-0.080091538,-0.019612206,0.21244583,0.054599719,0.153660995,0.341344746,0.289134553,0.373588105,0.119662066,0.158186652,0.139438523,0.172181854,0.127822082,0.392465818,0.060776056,0.098706326,0.499590443
0.188008852,-0.177793833,0.369940307,0.23072264,0.160034048,0.306090844,-0.191462461,0.04640368,-0.498650102,0.316259103,-0.198200088,-0.138252096,-0.374546295,0.214116969,-0.305497504,0.089694472,-0.165882429,0.2439997,0.426149037,0.112375985,0.000354237,0.12560284,0.238093268,0.297310847,0.293603467,-0.123451736,0.236168977,0.495146896
0.130702154,-0.304317031,0.398095826,0.17333919,0.126603134,0.318254159,-0.163141675,0.417121191,-0.459940843,0.156718421,-0.183030658,-0.085742489,-0.482618619,0.252380259,0.462074241,0.166082679,-0.155421742,0.310031461,0.391519468,0.181809956,0.222634714,0.187867057,0.05148408,-0.159095898,0.253544847,-0.10340569,0.281649985,0.455079148
0.246391496,-0.378327495,0.343307755,0.098706326,0.050218574,0.289829881,-0.034646964,0.162643713,-0.373451046,0.260914595,-0.293007614,0.124639773,-0.435558133,0.284255627,-0.027851035,0.234535138,-0.112451519,0.353152297,0.383656698,0.250420048,0.069561026,0.224115853,0.031881372,-0.097926833,0.244104169,0.010748122,0.355159922,0.374324057
-0.184315848,-0.360669753,0.229622697,0.018746792,-0.055847551,0.139484762,0.247507462,-0.051888775,-0.230849625,0.167526899,-0.389188199,0.024120584,-0.020987272,0.289097421,-0.25028926,0.380356242,0.098706326,0.00581924,0.274466176,0.400875764,-0.106879903,0.352333471,0.022329096,-0.154739904,0.210787475,0.300267949,0.473881562,0.291416652
0.095034283,-0.200665593,0.219384312,-0.038239714,-0.214231548,0.247466996,0.225746882,0.114561552,-0.151320829,0.135355767,-0.380999893,-0.00141972,0.241870499,0.404316931,0.165655364,0.423055989,0.273372648,0.320543412,0.232888331,0.394788556,0.067122487,0.372507144,0.495792152,-0.140695808,0.185600802,0.287210239,0.419243341,0.242369141
0.190885629,-0.183030658,0.240364681,-0.110096246,-0.248906499,0.391381169,0.262474738,0.162320097,0,0.186218754,-0.29241084,-0.069599828,0.349544734,0.380998965,0.49870303,0.417614944,0.273372648,0.462049118,0.203706606,0.359726803,0.037952564,0.349294942,0.499995766,-0.107381186,0.169132427,0.410264257,0.354240344,0.212261019
0.146924259,-0.302337457,0.264549225,-0.247507462,-0.362606582,0.386130088,0.152213857,0.272910515,-0.13055866,0.149055416,-0.303598582,0.123918846,0.414807494,0.341565051,0.448956558,0.36172453,0.165882429,0.404407863,0.205091226,0.318495034,0.131006394,0.334695975,0.495265974,-0.077502472,0.174835297,0.246062056,0.284537749,0.204551026
0.034690493,-0.191462461,0.260571646,-0.306260306,-0.359409453,0.39304459,0.191462461,0.143223538,-0.036217587,0.070421001,-0.216895435,0.023316667,0.280685314,0.258628726,0.494962557,0.304001405,0.191462461,0.369183361,0.165715128,0.27128248,-0.007781831,0.294297015,0.424454636,-0.054005454,0.15227804,0.24631235,0.187292004,0.200514046
0.187514685,-0.225746882,0.286236243,-0.239555392,-0.266021284,0.271676702,0.152787502,-0.104545219,-0.112451519,-0.057677698,-0.140119648,0.055720329,0.209508027,0.228215886,0.368061679,0.261818763,-0.049738225,0.248502164,0.150775202,0.222156112,0.254882359,0.241602767,0.438408177,-0.177131085,0.129782997,0.183973383,0.1358988,0.19639696
-0.055016493,-0.200665593,0.282431939,-0.18866277,-0.188330718,0.22533784,0.112451519,0.258463888,0,-0.18058978,-0.09047156,0.018877791,0.12736144,0.206246292,0.218646244,0.211727322,0.165882429,0.217689551,0.183032597,0.208007726,0.5,0.214282089,0.256668023,-0.246365663,0.142749346,0.141011068,0.091252957,0.196694444
0.136440167,-0.218687657,0.260591948,-0.226946392,-0.165882429,0.137302721,0.038547141,-0.003826726,0,-0.403985064,-0.050218574,0.077351261,0.025037886,0.194817328,0.136041269,0.201192501,0.056798497,0.100277858,0.182968263,0.2035802,0.194856649,0.199240109,0.31026049,-0.488662302,0.18222102,0.070307492,0.066183833,0.178919331
0.155236879,-0.208840313,0.196620719,-0.13369912,-0.089560705,0.115238747,0.207279533,0.071282682,-0.5,-0.480244427,-0.033673348,0.37406794,-0.03209488,0.200079341,0.019789263,0.194404141,-0.341344746,0.069441217,0.206969203,0.199430704,0.020365897,0.185047899,0.135072363,-0.115696756,0.186624652,0.173726962,-0.012662707,0.174760229
0.026815557,-0.191462461,0.214985181,-0.224522695,-0.098706326,0.121238672,0.028471665,0.222820481,0,-0.495840622,0.168713541,0.497151293,-0.301518833,0.206479398,-0.041157118,0.222002561,-0.433192799,0.040603857,0.161976395,0.207337207,-0.075328392,0.187340314,0.133697613,0.183084319,0.311707485,0.065268193,-0.122141923,0.171423279
-0.191940865,-0.181032595,0.198031613,-0.233102122,-0.007060557,0.269309193,0.072137292,0.012536122,0,-0.446809167,0.255188664,0.446274444,-0.424398348,0.221429973,-0.009115622,0.235672031,-0.477249868,0.301039199,0.334862868,0.211076305,-0.215695432,0.193269276,0.017413074,-0.020384939,0.34092533,0.115653573,-0.233102122,0.174866418
-0.490987115,-0.301266537,0.192444766,-0.376210543,-0.079259709,0.195287464,0.258036348,0.203634867,-0.247507462,-0.30281639,0.268036052,0.481885131,-0.49068721,0.240253411,0.099355754,0.260347155,-0.373451046,0.200458412,0.382899106,0.210472683,-0.255076471,0.204305857,0.156722128,-0.078110271,0.468703023,0.286242849,-0.465789363,0.164161785
0.499812427,-0.203098571,0.1233526,-0.402869548,-0.491966882,0.116146392,0.459940843,0.174752428,0,-0.323710673,0.300964239,0.458273596,-0.474295626,0.261423651,-0.107115557,0.291652421,-0.381361074,-0.190536506,0.318347246,0.22203152,-0.207833948,0.204112365,0.339785338,0.452016596,0.313108755,0.4826869,-0.499634629,0.119560757
0.133049556,-0.210742639,0.140107038,-0.343852147,-0.390795407,-0.104501081,0.483937714,-0.348865297,-0.341344746,-0.296713199,0.204049224,0.328561968,-0.385827534,0.255259697,-0.100067231,0.285252422,-0.13055866,-0.439996926,0.298670845,0.242055532,-0.241962816,0.232593422,0.343455938,0.270065707,0.317075196,0.491776539,-0.480087312,0.151051915
0.11150128,-0.213112298,0.189785936,-0.210157931,-0.354070915,-0.219886668,0.155421742,-0.126136307,-0.433192799,-0.311085613,0.113378526,0.142877759,-0.253461166,0.283400386,0.419268148,0.203683581,0.026576464,-0.485706258,0.258703641,0.213439241,-0.052035722,0.190699058,0.098367106,0.217824981,0.285540077,0.19610663,-0.294896501,0.188949848
0.16010417,-0.159744054,0.253273047,-0.181032595,-0.217354352,-0.388221892,0.072137292,0.295594006,-0.098706326,-0.232184963,0.090069116,0.15028541,-0.160417541,0.273242869,0.31462773,0.160416148,-0.237730282,-0.495221961,0.200829089,0.202242861,-0.057480292,0.188750264,0.256263817,0.231390155,0.283708568,0.130928894,-0.206424341,0.290649424
-0.084390074,-0.056798497,0.308931303,0.058800597,0.175281858,-0.453658175,-0.036217587,0.065486142,0.098706326,-0.168067633,0.175992579,-0.00408118,-0.078423076,0.24395695,0.397681623,0.134319408,-0.049738225,-0.411157892,0.114546086,0.190033296,-0.228188978,0.181316099,0.184438426,0.067744178,0.313868762,0.012715477,-0.086533973,0.29646292
0.278672828,-0.258036348,0.362150199,0.185102138,0.301266537,-0.409721622,-0.107468566,0.309782472,-0.273372648,-0.104083324,0.336646723,0.110463797,-0.007155532,0.200761858,0.233071357,0.09513997,-0.112451519,-0.362408067,0.103359478,0.195211996,0.145605351,0.196584116,-0.014632172,0.094658573,0.355922515,-0.061258322,0.007852687,0.433815334
0.280445083,-0.266470549,0.348114522,0.164384972,0.306774504,-0.197222023,-0.175281858,0.181100798,-0.216145417,-0.076672354,0.470747307,-0.006137331,-0.004806417,0.195638278,0.251264197,0.104234085,0,-0.180902105,0.127822357,0.189988408,0.151510839,0.233272341,0.353024221,-0.021096559,0.228599069,-0.107129268,0.013553683,0.343533138
0.121319847,-0.293373312,0.261555442,0.104952422,0.252839755,-0.140864447,-0.16153888,0.094592051,-0.191462461,-0.027269112,0.444101071,-0.063997055,-0.071952451,0.191682375,0.192825027,0.179787274,0,-0.130535195,0.193100948,0.192114513,-0.003490089,0.24007852,0.08703938,0.45085624,0.192647099,-0.1064024,-0.01675735,0.278814148
0.217996744,-0.293373312,0.194782658,0.104034401,0.198594352,-0.12646198,-0.098706326,0.218109903,-0.258036348,0.012537224,0.418902509,-0.303493675,-0.22742446,0.174381369,0.103944391,0.348489064,0,-0.126620366,0.203298938,0.215127066,-0.369475788,0.238447495,0.051673451,0.45949543,0.13373348,-0.001099771,-0.178907674,0.198722603
0.269577962,-0.216145417,0.145839226,0.029110353,0.155141646,-0.156912656,-0.033206752,-0.093610357,-0.191462461,0.021806286,0.341344746,-0.179133727,-0.306227388,0.192430993,0.085876014,0.314793541,-0.247507462,-0.150660083,0.307239877,0.207317407,-0.035215163,0.220031689,0.213249104,-0.056353078,0.059613312,0.052272517,-0.175281858,0.168474467
0.056439532,-0.139507569,0.137801049,0.042503,0.129633324,-0.252522747,-0.207279533,0.10973089,-0.165882429,-0.383295717,0.20441553,-0.072697527,-0.423436274,0.225517039,0.146451435,0.253024758,-0.191462461,-0.229291199,0.337939048,0.14584592,-0.046297891,0.15355367,0.204252398,-0.206498607,0.011930424,-0.174636576,-0.109408525,0.106890284
-0.220152817,-0.16153888,0.151890407,-0.022784301,0.087610366,-0.412280545,-0.117911422,0.013050997,0.112451519,-0.141630185,0.139025742,0.007526766,-0.369133006,0.214600751,-0.272641067,0.25571504,-0.341344746,-0.394479957,0.343030791,0.175147615,-0.140499694,0.168611107,0.272052791,-0.103549343,0.037813757,-0.022024359,-0.206281263,0.038878438
0.474337312,-0.191462461,0.178210528,-0.017724932,0.128136967,-0.226894742,0.191462461,-0.090695076,0.112451519,-0.111753663,0.164534447,-0.022400704,-0.299272189,0.221366257,-0.017423974,0.252498282,-0.394350226,-0.245487077,0.20347084,0.186002112,-0.038415818,0.220045049,0.275878654,0.279452448,0.21770263,0.306253632,-0.203322516,-0.018426127
0.148778233,-0.141935216,0.278699128,-0.123918846,0.050183957,-0.260597811,-0.191462461,0.146629876,0.165882429,0.014623651,0.211197417,-0.023453666,-0.236544122,0.246691829,-0.069386332,0.246109148,-0.216145417,-0.255090428,0.163468556,0.186580546,-0.352358761,0.247026882,0.072471439,0.101514318,0.344610232,-0.144338089,-0.234014471,-0.200054833
0.00145713,-0.056798497,0.298112229,-0.353745061,-0.175992579,-0.304834228,0.165882429,-0.074222412,0.341344746,0.013509433,0.031997478,-0.098706326,-0.135104627,0.30149694,-0.378097276,0.215715476,0,-0.296573728,0.246857575,0.204465809,-0.321068189,0.278093912,0.228704405,-0.019028136,0.465541931,0.279012463,-0.155922653,0.104503123
0.232713937,0.191462461,0.367989044,-0.471594486,-0.384083839,-0.21989211,-0.262474738,0.030954682,0.262474738,0.157341139,-0.212592918,-0.345704221,-0.080426651,0.310297936,-0.231807989,0.156117521,0.13055866,-0.216313837,0.255873686,0.228756023,0.016736761,0.244760309,0.014703144,-0.235974091,0.375741918,-0.115719042,-0.10954974,0.287191491
0.420870086,-0.341344746,0.278913595,-0.448885937,-0.424325472,-0.173000069,-0.288144601,-0.059031767,0.039827837,0.134686145,-0.296523696,0.323175905,0.023453666,0.282531923,-0.175121273,0.118507428,-0.304317031,-0.185071795,0.205072961,0.248709666,-0.22369836,0.227497922,-0.008891594,-0.215329555,0.307486367,-0.280745261,-0.064067628,0.334389238
-0.450185631,-0.13055866,0.314060338,-0.404878257,-0.427780655,-0.070868499,-0.42710243,0.228708248,0,0.066637583,-0.282448099,0.21894495,0.145088205,0.221590551,-0.106248184,0.054283134,-0.079259709,-0.089890747,0.228585864,0.255344861,-0.417202905,0.18797885,-0.059084558,0.390770719,0.293975705,-0.426766411,0.115117739,0.32258488
0.41905254,-0.341344746,0.266080094,-0.369705483,-0.346806133,-0.004589921,-0.283982554,0.233053256,0.087929552,-0.085554259,-0.351422361,-0.13341399,0.149407351,0.190876169,0.067996656,0.097665506,0.056798497,-0.040616306,0.259369116,0.280804319,-0.118498074,0.193569992,0.362927591,0.14939661,0.214425498,-0.314905922,0.123918846,0.249691842
0.067696622,-0.056798497,0.247507462,-0.296979953,-0.256724269,-0.015767428,-0.225746882,0.008004993,0.341344746,0.062143492,-0.27551786,-0.150386311,0.10095275,0.105345777,-0.001915353,0.208314312,-0.165882429,-0.049069791,0.262987419,0.33949545,-0.033053296,0.26138248,-0.136367292,-0.096370989,0.173746354,-0.198473737,0.062730127,0.201329591
0.139659717,0.112451519,0.223635853,-0.144840826,-0.148070701,-0.007843299,-0.199794486,-0.26587271,0.165882429,0.070566028,-0.215472719,-0.02717955,0.134888004,0.101421574,0.080316295,0.475530119,-0.191462461,-0.035325911,0.194556004,0.331896993,-0.058285929,0.335550195,0.084042009,-0.163461146,0.148636672,-0.166710949,0.155421742,0.232397009
-0.012744118,0,0.216950539,-0.050491633,-0.076290224,0.078086665,-0.061134479,0.38424754,0,-0.183108101,-0.129240677,-0.332955164,0.111108214,0.148360152,0.089650103,0.4202113,-0.165882429,0.040203054,0.189367199,0.288357171,0.389457547,0.310052901,-0.257614817,-0.057862303,0.213907992,-0.034852812,0.262474738,0.11610391
0.092740149,-0.247507462,0.1856862,0.165505599,0.029164872,0.002183489,-0.05423309,-0.015431417,-0.112451519,-0.375381989,-0.125359523,0.242348413,0.017022855,0.223714458,-0.097641887,0.411953367,-0.079259709,-0.066549357,0.246903723,0.28643202,-0.022717792,0.308323561,0.183522767,0.3681552,0.371918551,-0.002567178,0.186814885,0.328375263
0.225122715,-0.247507462,0.234103914,0.263433658,0.100343878,0.308853174,-0.159744054,0.296964335,-0.112451519,-0.471552043,-0.293840585,0.366365779,0.110261248,0.216844967,0.301132287,0.311103007,-0.207279533,0.35408494,0.28471859,0.26431863,0.247683976,0.275670222,0.176919864,0.097600995,0.337178489,-0.196831364,0.268579631,0.451302642
0.270558584,-0.216145417,0.279826695,0.196546237,0.024777073,0.336684692,0,0.099692408,0,-0.405053129,-0.32639122,0.330170366,0.35992891,0.177694632,-0.145927391,0.30812824,0.107468566,0.375884638,0.258242169,0.271274331,0.226440861,0.287129378,-0.171969616,0.203732537,0.195642514,0.122524793,0.354070915,0.485480765
0.091118083,-0.262474738,0.294936369,0.196140915,0.023922183,0.338172943,0.304317031,0.230093316,0,-0.236056101,-0.32121362,0.165320179,0.467565065,0.122952591,-0.032826727,0.294232997,0.234014471,0.245448208,0.210531865,0.286753441,-0.041663697,0.297756114,0.113120616,0.127089589,0.303106533,0.378298141,0.413658979,0.318317236
0.122233787,-0.341344746,0.236291391,0.175454897,0.054362339,0.392056581,0.304317031,-0.030727011,0.341344746,-0.127110297,-0.264237502,0.114160186,0.428610074,-0.049115265,-0.456132296,0.346124064,0.049738225,0.421429279,0.254878931,0.276228817,0.345826167,0.291593279,-0.007260043,0.005717735,0.183216387,0.375098549,0.319138779,0.285516097
0.076786248,-0.234014471,0.209185373,0.071962418,-0.008609597,0.400703959,0.373451046,-0.105786744,0.247507462,-0.073679351,-0.149738803,0.102448517,0.289449121,-0.060629512,-0.406287914,0.279200795,0,0.421791953,0.266377762,0.232843033,0.261409826,0.242690997,0.192473415,0.003846566,0.080536765,0.420554305,0.242954946,0.172325701
