births,UNRATE,PCE,AAA,BAA,INDPRO,PSAVERT,HOUST,CIVPART,EXUSEU,BAA10YM,UMCSENT,INTDSRUSM193N,PPIACO,BUSLOANS,TOTALSA,DSPIC96,MICH,TCU,DPSACBM027NBOG,PI,DGORDER,DSPI,JTSJOL,USEPUINDXM,TTLCONS,PMSAVE,WPSFD49207,BUSINV
-0.0010622354350102725,-0.010251279306160377,-0.00015341861202805562,-3.8546943414985435e-12,-4.8143059855343395e-06,0.0,-0.05077870908578297,-0.015621923431875073,0.0,-4.924751431156782e-06,-0.0029140260505681193,-0.0017653250815227173,-0.13625103919768605,-0.0002687154469263042,-0.025451379283018716,-3.4178215813085444e-13,-9.552618140951097e-10,-0.001596505820676719,0.0,-0.003679771913901453,-0.00044019012856949535,-0.005075016231806284,-0.00017222689656576362,-0.009847762494838541,-0.04716423911545442,-0.0007274539744944186,-0.05810022226058742,-2.4857956693047356e-08,-0.00012711915781871141
-0.0010326225609939566,-0.010251279306160377,-0.00014261319646896586,-2.660094367001875e-13,-2.1136835383073205e-06,0.0,-0.05931946296706969,-0.021231157583145976,0.0,-3.3233871295501594e-06,-0.0029140260505681193,-0.00202133683638428,-0.13625103919768605,-0.00023116531509431715,-0.024173562111531377,-2.0594637106796654e-13,-9.7213936900431e-10,-0.0006749490158150517,0.0,-0.003315058908658519,-0.00041896224107862423,-0.007087254876735782,-0.00016434101842666138,-0.009259868731628318,-0.025645892327950892,-0.0008001664697278033,-0.06533384705914647,-1.9549538821106438e-08,-0.00011747484543450648
-0.0010823300763542765,-0.011375065974089549,-0.00013483307588796345,-9.958700530887654e-14,-1.6988365623693547e-06,0.0,-0.06554939535086501,-0.01654231580712523,0.0,-1.4709803459189708e-06,-0.0035936723549986893,-0.004132822702094974,-0.13191551169769594,-0.0002073875174032902,-0.022805919369167427,-6.832867605055526e-13,-9.871057859989207e-10,-6.912847890955254e-05,0.0,-0.0033468416718844263,-0.0004103627194897985,-0.006870205385414385,-0.00016018246324028818,-0.013004973275199783,-0.03677964609350548,-0.0008853296773328467,-0.0715327589353919,-1.9549538821106438e-08,-0.00010148218585342983
-0.0012718295760306142,-0.011375065974089549,-0.00013008003226439024,-1.705857677336553e-13,-1.545990784501683e-06,0.0,-0.05931946296706969,-0.022056767965679958,0.0,-1.7564717059714852e-06,-0.0031708500785066485,-0.0025225170875949887,-0.1276514432153445,-0.00020291298770958033,-0.021684973534203178,-4.09505762632989e-13,-9.048782834142344e-10,-0.0006749490158150517,0.0,-0.003241096971806634,-0.00039012871390131654,-0.005958553165118674,-0.0001506854713244632,-0.011142053739552571,-0.025934976411481125,-0.0009464259063081681,-0.06457458127530796,-1.6847594819235923e-08,-8.974670377714933e-05
-0.0011957582885195883,-0.010251279306160377,-0.00011597092203380344,-2.4347190930029683e-13,-1.646349065964614e-06,0.0,-0.07932762696572859,-0.025078659333728992,0.0,-1.6988365623693547e-06,-0.0031708500785066485,-0.0025670316636751123,-0.1276514432153445,-0.00019281849055358125,-0.020862750322194035,-3.93574062229618e-14,-9.31517585289754e-10,-0.0009062035963015025,0.0,-0.0032318236456080895,-0.0003802506996092858,-0.00808851832492885,-0.00014557295377359836,-0.013939256523500754,-0.024794858136195363,-0.0010577529557211363,-0.08403845045786673,-1.8149929947863797e-08,-8.52709799411544e-05
-0.0011849757870842081,-0.010251279306160377,-0.00011610171210169051,-1.0759171331642392e-12,-2.790644316019719e-06,0.0,-0.06882822163049074,-0.029629654209918366,0.0,-1.3683231013805752e-06,-0.0026758282177762327,-0.003240164613706187,-0.1276514432153445,-0.00017789336332757477,-0.019426119024735344,-1.5221712779123209e-12,-9.413653745404815e-10,-0.00013780532231233433,0.0,-0.0031366007934023332,-0.00036925405154847324,-0.00788862189336309,-0.0001403548939952204,-0.010078900033170357,-0.0340980630220426,-0.0011611057127713376,-0.07580072197619103,-1.4783131163653707e-08,-7.704283427678593e-05
-0.0015514296831787289,-0.012600931029322693,-0.00011083498254588209,-4.558353694505968e-12,-4.534353389318291e-06,0.0,-0.07221724178099137,-0.025921166291911102,0.0,-1.5862888308459944e-06,-0.0026758282177762327,-0.0024142238882732814,-0.1276514432153445,-0.00021349600748460373,-0.019497294815799482,-3.276268145668837e-13,-7.497819032309394e-10,-0.0012074113139849407,0.0,-0.0029345010094867785,-0.0003530353493489957,-0.004126829709216018,-0.0001339066764357022,-0.009795863468387622,-0.04246518854350256,-0.0012554550244845974,-0.07640943896181618,-2.105341784242043e-08,-7.304357901444236e-05
-0.0018905590172935138,-0.01393562165893586,-0.00010797226865577603,-4.558353694505968e-12,-4.672332835076176e-06,0.0,-0.07221724178099137,-0.03959094098243193,0.0,-1.8899233257818615e-06,-0.0029140260505681193,-0.0011407614872485095,-0.1276514432153445,-0.0002687154469263042,-0.01885111420158858,-4.549693954913892e-13,-6.224912252328352e-10,-0.0012074113139849407,0.0,-0.0025970849255546047,-0.000339865479955348,-0.006669571341447078,-0.0001293435908762408,-0.011410369540184817,-0.048493840924545895,-0.0013846545164199475,-0.07546394254447752,-2.775546181776889e-08,-6.932727835867736e-05
-0.0022774667349203526,-0.012600931029322693,-0.00010690719608746901,-2.0079993223731663e-11,-8.938489850618403e-06,0.0,-0.05931946296706969,-0.03436371951769013,0.0,-1.1993591392811531e-06,-0.004234397518315891,-0.0013140058143650268,-0.1276514432153445,-0.00022621660923988207,-0.01831210080507334,-8.463785228229881e-13,-5.400904168340048e-10,-0.001596505820676719,0.0,-0.002421572516093762,-0.0003205847727690836,-0.005412494009386315,-0.0001224088776266563,-0.010788849393359279,-0.05017366633685877,-0.0013969522411621527,-0.06481687787191026,-2.184677611039021e-08,-6.55116688545454e-05
-0.0004243210287113719,-0.01393562165893586,-9.422050682611482e-05,-2.1773971514704726e-11,-8.43376594494849e-06,0.0,-0.06554939535086501,-0.029685499140544858,0.0,-6.966693066323693e-07,-0.0033066227987152974,-0.0013640535550541455,-0.1276514432153445,-0.00021042120383579777,-0.01755293960068549,-2.188804693048496e-13,-4.688082699821905e-10,-0.002094996860253384,0.0,-0.0022229006444926536,-0.0002905945566387125,-0.004798427717248477,-0.00011094688252433205,-0.011072940264253872,-0.048659232330920954,-0.0012587984376540295,-0.07014689989749068,-1.7815489916639393e-08,-6.465628671781243e-05
-0.0019811868464264526,-0.011375065974089549,-8.805153022400924e-05,-1.1344147843317387e-11,-5.9294653366737116e-06,0.0,-0.06882822163049074,-0.04563147623916253,0.0,-1.0032071487975358e-06,-0.004590838290108978,-0.000830211970943906,-0.1276514432153445,-0.00023621416926183914,-0.01697608118586391,-4.145017662438022e-13,-4.5280351690379916e-10,-0.001596505820676719,0.0,-0.002191875717119096,-0.000270385115654026,-0.005906265805159683,-0.00010451837822950116,-0.009529717709200525,-0.026454892182433076,-0.0012347850101570579,-0.0716626100522173,-1.84904474509473e-08,-6.196140543240913e-05
-0.0007645884292459271,-0.006112236327522336,-5.540383896790457e-05,-1.2094214518754143e-12,-4.2436363565934165e-06,0.0,-0.030983951418185662,-0.048159319792498656,0.0,-4.819059810479143e-06,-0.0064606084612174874,-0.0014158157071972322,-0.13037650597804168,-2.3427789406393895e-05,-0.017332316954921767,-1.9773072068574038e-13,-2.177280578052887e-11,-0.001596505820676719,0.0,-0.001285215896873193,-0.00019898977176774357,-0.007427685623088265,-7.78754577082097e-05,-0.00896073328699426,-0.05770688351224029,-0.000695775540066057,-0.04583411719765684,-4.203604686559004e-10,-0.00014781512687189746
-0.0006114618689984086,-0.01137506597408966,-6.657562880052481e-05,-3.967381978497997e-13,-2.1788865964822435e-06,0.0,-0.024539693892785874,-0.06171427055992851,0.0,-1.0457897727078613e-05,-0.004005097416344305,-0.0009958326079958502,-0.13037650597804168,-2.5790971424077824e-05,-0.01702066383418116,-1.7489898418432404e-12,-4.3759440515600545e-13,-0.001596505820676719,0.0,-0.0005915293319185277,-0.00014462562817707525,-0.006431141158245668,-5.893679132501495e-05,-0.006253403541610192,-0.05360115897869766,-0.00019118063054229806,-0.036479103231544185,-1.985688280470299e-10,-0.00026055067906743945
-0.0004735343893915167,-0.0044660481280360265,-6.331462122971532e-05,-6.363298776790316e-12,-1.4612850018913548e-06,0.0,-0.028703306473123746,-0.07067643040049648,0.0,-9.74066605347046e-06,-0.0027926722866949416,-0.00048438321188176703,-0.11876263101348827,-2.7312315742933357e-05,-0.02028682764640455,-1.1657341758564144e-15,-4.4481085481606897e-13,-0.0006749490158150517,0.0,-0.0005226951617062769,-0.00014229782969965576,-0.0029506565470639456,-5.56502750058141e-05,-0.008086294463325372,-0.06362953480144856,-1.9420086236288103e-05,-0.041652146658323064,-1.1098738594839119e-10,-0.000423807816211208
-0.00019810314041546206,-0.0014898816175272778,-1.2782381416609478e-05,-6.363298776790316e-12,-1.4612850018913548e-06,0.0,-0.0334036006344291,-0.09404885552637321,0.0,-1.2752856080877617e-05,-0.0023091225138065496,-0.0004189956894630753,-0.1086638678390428,-8.101113500358359e-06,-0.018158061984974272,-4.496403249731884e-15,-1.3699097412001038e-11,-0.0014898816175272778,0.0,-0.0005693502863960975,-0.00019593511210042047,-0.0002507045702034305,-4.462313507458404e-05,-0.007140697135822438,-0.04296011595247884,-3.3515218322843765e-07,-0.04741230986468625,-2.632422058113093e-11,-0.0006833477549776368
-0.00022381577705626876,-0.003868909115960828,-1.7862789234435184e-06,-2.858824288409778e-14,-5.041015638806989e-07,0.0,-0.026920726744280532,-0.09661860468571881,0.0,-3.979247594115831e-05,-0.0021792963704532764,-0.0003954267904218711,-0.1049956243100848,-9.485866702130252e-07,-0.014952298312624623,-1.2788692327347917e-10,-1.2566664930879767e-09,-0.0011516330658479235,0.0,-0.0018222083943140732,-0.00017813454686538277,-0.0002316791352189318,-3.32825305053297e-05,-0.004626842061941083,-0.03940623488156031,-1.2091368462030516e-09,-0.06841281785724862,-4.973799150320701e-14,-0.0009175526954353641
-0.00013312105311119593,-0.003343196072829402,-1.2985562874989753e-06,-6.980527267330672e-13,-1.3109202406380582e-06,0.0,-0.029382986257338706,-0.1195965525468119,0.0,-2.81010052488595e-05,-0.0008036666379550028,-0.00017744854467205418,-0.08862111921832794,-1.4953606686241017e-09,-0.015118086534145703,-1.1338197603016908e-09,-2.3818475747283685e-08,-0.0011516330658479235,0.0,-0.0019440998944427745,-0.00015998804659922428,-0.00013873693280580524,-6.0760878083876424e-05,-0.005150409178035609,-0.04950965885284109,-4.101719519589153e-10,-0.055814774437652204,0.0,-0.0011782235099091487
-8.038084727823858e-05,-0.003868909115960828,-2.3871426602095625e-06,-1.1797229859666913e-11,-1.433257859617676e-07,0.0,-0.03783726381209712,-0.1364159064534417,0.0,-3.152033391207176e-05,-6.064002856520645e-07,-0.00024479397656002044,-0.08447367510620252,0.0,-0.015481662458869172,-9.677815770992027e-10,-7.552658171094961e-08,-0.001915190283794832,0.0,-0.0025731298635651156,-0.00019511400893124087,-0.00014908245685285593,-6.396210694009641e-05,-0.002729184936252682,-0.01661537148774156,-4.637262795981201e-11,-0.064892617392944,0.0,-0.000815342655140272
-2.7924246195965008e-05,-0.002256214161597603,-5.0947473603790705e-06,-1.8281989753732297e-06,-4.484599660514732e-07,0.0,-0.032018614671241785,-0.15052638128651458,0.0,-0.00010231295882540126,-0.00021042120383579777,-0.00030671791916137003,-0.09030491880352098,0.0,-0.012925978644093339,-3.3841817126400997e-09,-1.065773241881729e-08,-0.0024462683011174935,0.0,-0.002342869734955566,-0.00016168474126621035,-0.0004500117078238275,-3.5362867079447025e-05,-0.00184207488181376,-0.014597971524884512,-3.813616089587413e-14,-0.03999882857095677,0.0,-0.00049561478625465
-7.4395707523322585e-06,-0.00043208260454902225,-8.546795798980433e-06,-8.515260284519544e-05,-2.26621325394305e-06,0.0,-0.0334036006344291,-0.14466206358709005,0.0,-9.207608748418306e-05,-0.0007828250556884409,-0.00048442780580637557,-0.07312746954597138,-2.220446049250313e-16,-0.012673147227613757,-8.108125282291212e-12,-4.761593341839898e-10,-0.0024462683011174935,0.0,-0.0012824727089010834,-0.0002186567140910478,-0.00034285173170833794,-4.16877009922767e-05,-0.0010242720856449838,-0.025732601667733446,0.0,-0.03256738987897684,0.0,-0.0003040381943164028
-4.1501060272786106e-06,-0.00019688102833909094,-5.548019434808982e-06,-0.0001438046341857846,-7.474006972207903e-07,0.0,-0.03970207215715488,-0.1489673176347408,0.0,-0.00013519045104387617,-0.00032692370202730414,-0.0029349750221118187,-0.07312746954597138,-2.0926038679647263e-12,-0.01123593770563952,-2.548738997631972e-11,-5.375311307176389e-12,-0.0011516330658479235,0.0,-0.0008938244417309726,-0.00020444370271677226,-0.0004315879405022982,-3.762580428956497e-05,-0.0003626700559009044,-0.017195015170259897,0.0,-0.03319539766262769,0.0,-9.367000929855207e-05
-1.492536649827514e-10,-1.433257859617676e-07,-1.154157163174574e-06,-8.323094314388602e-05,-5.1094058262091124e-08,-1.1102230246251565e-16,-0.03618717165074892,-0.16413727267328826,0.0,-0.0006178544788110751,-6.74071237502516e-05,-0.00413445053696454,-0.07932762696572854,-1.6707611960598001e-09,-0.009998271258075231,-1.5118617469056517e-10,0.0,-0.0011516330658479235,0.0,-0.0017803926525367109,-3.1454572028410954e-05,-0.00013904160589245373,-3.6034434685583427e-06,-0.00016726957600221581,-0.014659393781251029,-5.551115123125783e-17,-0.020129084948982023,-5.828670879282072e-15,-6.88677839351115e-05
-4.235378936456868e-09,-1.433257859617676e-07,-1.2733471456694012e-06,-7.200303271492903e-05,-1.6180582683711364e-06,-2.4980018054066022e-15,-0.02315102548598663,-0.15779425210285813,0.0,-0.0007830332819690478,-1.583562091655999e-05,-0.005864438605571842,-0.11530459364766632,-1.6385228784887573e-08,-0.011019624231014324,-2.4401947129604196e-10,0.0,-0.0058526490402791564,0.0,-0.0015870033475025025,-1.7494589857613985e-05,-1.0209708609987267e-05,-1.9600615298043245e-06,-3.190770303501678e-05,-0.0033089250075487575,-5.551115123125783e-17,-0.004357151977751883,-3.777533841287095e-13,-9.133955444301511e-05
-2.5845053319706324e-09,-2.395916383068908e-07,-6.710229736306417e-07,-4.215606514379466e-05,-2.769855448891967e-07,-5.551115123125783e-17,-0.002598039691045606,-0.15430865215238754,0.0,-0.0007210675476984618,-7.881208551052676e-06,-0.008640934498462483,-0.11530459364766632,-9.687400037705629e-08,-0.012937027473882978,-3.721617458651849e-11,0.0,-0.004098767962298078,0.0,-0.0006342579923144243,-7.503443422707257e-06,-4.565979304815837e-06,-7.286472142875589e-07,-3.920152580871861e-05,-0.019323443568707133,-1.1102230246251565e-16,-0.0033415355005138037,-6.84452494681409e-14,-4.900624196074732e-05
-4.811086529166175e-10,-8.49133703351157e-08,-3.2029241192610414e-07,-3.6174021962542824e-05,-1.4881117621490247e-07,0.0,-0.0031048326628880796,-0.1610460365192225,0.0,-0.00043845763300992546,-1.646349065964614e-06,-0.013054238990498845,-0.14966720356444135,-7.09573581003653e-08,-0.012546322086688544,-1.4253320745893916e-11,0.0,-0.001037049181797034,0.0,-0.0001600803608016177,-3.80701860624999e-06,-9.502423369833757e-07,-4.113796155391647e-07,-4.742877692642811e-05,-0.03642557280851705,-5.551115123125783e-17,-0.009266553289536683,-1.0047518372857667e-14,-1.65900361314697e-05
